target,model_name,horizon,dataset,nRMSE,nMAE,NSE,KGE
Cyanobacteria,LSTM_KAN,2,val,0.3589700318608124,0.2664425952998409,0.23450958712932057,0.4440034135668002
Cyanobacteria,LSTM_KAN,3,val,0.3932131619288773,0.2910246042616743,0.08672731943997147,0.2857166405253645
Cyanobacteria,LSTM_KAN,1,test,0.36617805182879654,0.28395582473409164,0.49097528241006094,0.49783269733514424
Cyanobacteria,LSTM_KAN,2,test,0.43515011322478253,0.3410824417792103,0.2910754087123406,0.34914353185515645
Cyanobacteria,LSTM_KAN,3,test,0.4864533653103477,0.3869354531368414,0.1242294561416607,0.20471410507818566
Diatoms,LSTM_FC,1,train,0.33849607187190417,0.2133477945243341,0.8617980463267596,0.8682651238040819
Diatoms,LSTM_FC,2,train,0.3990477954741769,0.25564732269937646,0.8083406629724226,0.8387092057248318
Diatoms,LSTM_FC,3,train,0.43855452288998303,0.2905843648662163,0.7691307633710731,0.8094929158581071
Diatoms,LSTM_FC,1,val,0.7312260487096972,0.45686774698584914,0.7177707730206937,0.6660783878273586
Diatoms,LSTM_FC,2,val,0.9073056481636885,0.5660506870287251,0.5660266328963095,0.542165971402401
Diatoms,LSTM_FC,3,val,1.0293319192911536,0.646683190671378,0.447673938652715,0.4491232536952907
Diatoms,LSTM_FC,1,test,0.7787724402991976,0.5619720581811208,0.22400639634757946,0.20164996607401497
Diatoms,LSTM_FC,2,test,0.8900213770943503,0.6465935397503827,-0.01247384677533736,0.07186526786252634
Diatoms,LSTM_FC,3,test,0.9605497154471978,0.6999673126949743,-0.1796217898020147,-0.031074023404993323
Diatoms,LSTM_MLP,1,train,0.3685824494465916,0.22916434489646323,0.8361387665279862,0.9080762573062053
Diatoms,LSTM_MLP,2,train,0.4689171928491483,0.296455999724223,0.7353496561421404,0.8026610547574142
Diatoms,LSTM_MLP,3,train,0.5404204220366552,0.3455644283166247,0.6494238374541614,0.7146441036530258
Diatoms,LSTM_MLP,1,val,0.6642549431060584,0.4245617323174819,0.767100654503693,0.673180849730262
Diatoms,LSTM_MLP,2,val,0.8904598642114473,0.5743453074485033,0.5819920445238375,0.5352422790113376
Diatoms,LSTM_MLP,3,val,1.0143795447809831,0.6846668692131033,0.46360388827666665,0.4598512042535855
Diatoms,LSTM_MLP,1,test,0.7640678736183021,0.5512582316103485,0.25303393438554,0.2234575638876879
Diatoms,LSTM_MLP,2,test,0.8731646379501643,0.6344678503979574,0.025514871129882377,0.10164073831774234
Diatoms,LSTM_MLP,3,test,0.9059164758579714,0.6627331948972789,-0.04925103735676761,0.054229315397761546
Diatoms,LSTM_KAN,1,train,0.36061321515338407,0.2334208411758247,0.8431479525960489,0.8856167948488142
Diatoms,LSTM_KAN,2,train,0.4486386432640637,0.29146631431377157,0.7577445774455438,0.7971615561011851
Diatoms,LSTM_KAN,3,train,0.511717947253463,0.3365588173697076,0.6856740937174399,0.7177100889681314
Diatoms,LSTM_KAN,1,val,0.6973833656912704,0.445876709510634,0.7432905557274462,0.6904999122895026
Diatoms,LSTM_KAN,2,val,0.8781614168689914,0.5852220779179464,0.5934588113462129,0.5807221857361752
Diatoms,LSTM_KAN,3,val,1.0149524309978297,0.7013793579572047,0.46299784152579937,0.4878943950189366
Diatoms,LSTM_KAN,1,test,0.7288332587544298,0.5377947658098143,0.3203374220027989,0.2662724708528199
Diatoms,LSTM_KAN,2,test,0.8254701727512226,0.6130599426212964,0.12906507094672381,0.16002098396414033
Diatoms,LSTM_KAN,3,test,0.8947902557034019,0.6678481856202731,-0.023636074646299576,0.0670121721265533
Cryptophyta,LSTM_FC,1,train,0.7717819589741526,0.5441091481364803,0.38485290995410315,0.3189428025279153
Cryptophyta,LSTM_FC,2,train,0.7869465061529882,0.5534855254318821,0.3613306964638333,0.33136088769971106
Cryptophyta,LSTM_FC,3,train,0.8169067122129485,0.574723966303218,0.3117377072190488,0.2924383438995155
Cryptophyta,LSTM_FC,1,val,0.42212899974689355,0.3189305697411639,0.2550045120245087,0.24504044791592683
Cryptophyta,LSTM_FC,2,val,0.44801984495322383,0.3530184100350919,0.1501863703558054,0.1882092111268745
Cryptophyta,LSTM_FC,3,val,0.4565634605523378,0.3652116329933744,0.08294695530886387,0.16955852518462255
Cryptophyta,LSTM_FC,1,test,0.6557265309355066,0.5042882011391124,-0.5634091652338842,-0.18264431289054994
Cryptophyta,LSTM_FC,2,test,0.6472319264785839,0.49125891617065715,-0.5014575590041475,-0.25896989223700184
