date,Algae_Total,Algae_Sum,Algae_diff
2021-12-18,6.956531499,6.958754526,-0.0022230270000003216
2021-12-19,7.077726285,7.078501086,-0.0007748010000003802
2021-12-20,6.382033285,6.386707670000001,-0.004674385000000392
2021-12-21,5.787829233,5.7970405210000004,-0.009211288000000373
2021-12-22,8.398162084,8.401562953,-0.003400868999998252
2021-12-23,9.850043415,9.853842258,-0.0037988430000002182
2021-12-24,13.00424747,10.479890387000001,2.524357082999998
2021-12-25,6.797043478,6.798920290999999,-0.001876812999999089
2021-12-26,6.169703329,6.171302461,-0.0015991319999999476
2021-12-27,5.867432922,5.8687092100000005,-0.0012762880000005694
2021-12-28,6.485838192,6.487157435,-0.001319243000000192
2021-12-29,5.502725948,5.502660351,6.55969999998618e-05
2021-12-30,5.987575977,5.989515196,-0.0019392190000004916
2021-12-31,5.273223388,5.273118440000001,0.00010494799999882787
2022-01-01,5.046613603,5.046230102,0.0003835009999999528
2022-01-02,4.418921852,4.41869754,0.00022431200000028184
2022-01-03,5.029985518,5.02980449,0.000181028000000083
2022-01-04,6.571419261,6.571209268,0.00020999300000035248
2022-01-05,13.3977118,13.401752353000001,-0.004040553000001168
2022-01-06,11.24321868,10.879634324000001,0.3635843559999987
2022-01-07,9.088725561,9.090658944000001,-0.0019333830000007879
2022-01-08,12.60692976,12.607740767000001,-0.0008110070000011405
2022-01-09,9.901006517,9.901173063,-0.00016654599999910147
2022-01-10,13.24494935,13.245795947000001,-0.0008465970000006706
2022-01-11,15.00141823,15.001736614,-0.00031838399999983835
2022-01-12,7.81248191,7.8122503619999994,0.0002315480000003589
2022-01-13,5.096780029,5.096939217999999,-0.00015918899999967095
2022-01-14,3.693801593,3.6971542360000003,-0.003352643000000377
2022-01-15,4.363285094,4.363386396000001,-0.0001013020000009135
2022-01-16,4.34565123,4.34581042,-0.00015919000000064187
2022-01-17,3.805821868,3.8066256329999995,-0.0008037649999992347
2022-01-18,5.269225199,5.271484431,-0.002259232000000111
2022-01-19,4.862056481,4.862215784999999,-0.00015930399999941613
2022-01-20,5.010934106,5.010955829,-2.1723000000584136e-05
2022-01-21,6.063178856,6.063280231,-0.00010137499999984811
2022-01-22,7.378196959,7.378160752,3.62069999999548e-05
2022-01-23,19.37753802,14.50192953,4.875608489999999
2022-01-24,14.93243126,14.932735166,-0.00030390600000096413
2022-01-25,17.40896015,15.17290008583333,2.2360600641666686
2022-01-26,19.88548904,15.91780780766667,3.96768123233333
2022-01-27,24.19381733,18.156307218,6.037510112000003
2022-01-28,22.2636962,18.664134148333332,3.599562051666666
2022-01-29,19.61525126,16.769812103166668,2.845439156833333
2022-01-30,15.78130319,15.783829786999998,-0.002526596999999242
2022-01-31,10.02576819,10.025390836,0.00037735400000116215
2022-02-01,7.953176471,7.953441176,-0.00026470500000019825
2022-02-02,8.796749311,8.797217630999999,-0.00046831999999952245
2022-02-03,6.864152174,6.864572464,-0.00042029000000010086
2022-02-04,8.426610909,8.426436364,0.00017454500000013695
2022-02-05,8.039623461,8.039782767,-0.0001593060000004698
2022-02-06,6.147733918,6.147426900999999,0.0003070170000007977
2022-02-07,6.857343173,6.8574464950000005,-0.00010332200000018332
2022-02-08,8.255976066,8.257711294,-0.001735227999999367
2022-02-09,7.34921673,7.349809886,-0.0005931559999998726
2022-02-10,7.84691311,7.848620426999999,-0.0017073169999992643
2022-02-11,6.727288136,6.7274345140000005,-0.0001463780000001691
2022-02-12,8.531499611,8.533123543,-0.0016239320000011048
2022-02-13,10.34537692,10.349507691000001,-0.004130771000001587
2022-02-14,8.165558982,8.167532768000001,-0.0019737860000006435
2022-02-15,8.174070933,8.175828836,-0.0017579030000014484
2022-02-16,8.891623616,8.894369004,-0.002745387999999238
2022-02-17,13.56363965,13.57114327,-0.0075036199999996
2022-02-18,24.65513025,14.202525326,10.452604924
2022-02-19,12.04431259,12.050332851,-0.006020260999999749
2022-02-20,7.611772793,7.611722142,5.065100000045675e-05
2022-02-21,5.732954381,5.733845041,-0.0008906600000004872
2022-02-22,5.127907314,5.131035482,-0.0031281679999999312
2022-02-23,5.156485849,5.166544811,-0.01005896199999956
2022-02-24,5.183794819,5.3882768,-0.2044819809999998
2022-02-25,5.163539679,5.35185407,-0.18831439099999958
2022-02-26,5.143284538,5.315431339,-0.17214680100000024
2022-02-27,5.123029397,5.279008609,-0.1559792120000001
2022-02-28,4.800264993,4.805104602,-0.0048396090000002445
2022-03-01,5.783916888,5.784173298,-0.0002564099999995406
2022-03-02,6.859446429,6.859910714,-0.00046428499999962014
2022-03-03,10.31006517,10.313598842,-0.0035336719999996546
